window_id,clip_id,species,common_name,taxon_group,label,label_id,group,source,location,observation_date,split,clip_offset_s,n_windows_in_clip
109,59,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
110,60,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
111,61,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
112,62,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,3
113,62,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,3
114,62,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,3
115,63,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,3
116,63,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,3
117,63,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,3
118,64,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
119,65,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
120,66,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
121,67,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
122,68,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
123,69,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,3
124,69,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,3
125,69,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,3
126,70,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,2
127,70,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,2
128,71,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
129,72,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,3
130,72,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,3
131,72,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,3
132,73,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
133,74,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,5
134,74,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,5
135,74,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,5
136,74,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,4.5,5
137,74,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,6.0,5
138,75,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
139,76,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
140,77,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
141,78,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,2
142,78,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,2
143,79,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
144,80,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
145,81,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
146,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,6
147,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,6
148,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,6
149,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,4.5,6
150,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,6.0,6
151,82,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,7.5,6
152,83,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,5
153,83,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,5
154,83,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,5
155,83,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,4.5,5
156,83,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,6.0,5
157,84,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,1
158,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,6
159,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,6
160,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,6
161,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,4.5,6
162,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,6.0,6
163,85,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,7.5,6
164,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,0.0,9
165,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,1.5,9
166,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,3.0,9
167,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,4.5,9
168,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,6.0,9
169,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,7.5,9
170,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,9.0,9
171,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,10.5,9
172,86,Globicephala melas,Long-finned pilot whale,toothed whale,Globicephala_melas,7,watkins:54004,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Dildo Arm, Trinity Bay, Newfoundland, Canada",1954-07-18T00:00:00Z,train,12.0,9
173,87,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,3
174,87,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,1.5,3
175,87,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,3.0,3
176,88,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,1
177,89,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,1
178,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,9
179,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,1.5,9
180,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,3.0,9
181,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,4.5,9
182,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,6.0,9
183,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,7.5,9
184,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,9.0,9
185,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,10.5,9
186,90,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,12.0,9
187,91,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,1
188,92,Megaptera novaeangliae,Humpback whale,baleen whale,Megaptera_novaeangliae,12,watkins:54018,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","3 miles N of San Juan, Puerto Rico",1954-03-10T00:00:00Z,train,0.0,1
