source,site_id,lat,lon,coord_precision_km,date,species,common_name,taxon_group,n_detections,n_events,ecotypes
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-19,Balaenoptera physalus,Fin whale,baleen whale,396,120,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,159,99,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-20,Balaenoptera physalus,Fin whale,baleen whale,246,78,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,212,114,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-21,Balaenoptera physalus,Fin whale,baleen whale,241,87,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,284,147,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-22,Balaenoptera physalus,Fin whale,baleen whale,221,86,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,263,93,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-23,Balaenoptera physalus,Fin whale,baleen whale,284,87,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,245,90,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-24,Balaenoptera physalus,Fin whale,baleen whale,119,41,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,121,48,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-25,Balaenoptera physalus,Fin whale,baleen whale,115,35,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,239,59,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-26,Balaenoptera physalus,Fin whale,baleen whale,415,130,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,130,43,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-27,Balaenoptera physalus,Fin whale,baleen whale,242,76,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,26,15,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-28,Balaenoptera physalus,Fin whale,baleen whale,71,30,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,78,28,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-29,Balaenoptera physalus,Fin whale,baleen whale,85,26,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,87,21,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-30,Balaenoptera physalus,Fin whale,baleen whale,162,44,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,106,52,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-03-31,Balaenoptera physalus,Fin whale,baleen whale,212,85,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,284,101,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-01,Balaenoptera physalus,Fin whale,baleen whale,235,74,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,267,104,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-02,Balaenoptera physalus,Fin whale,baleen whale,366,115,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,200,55,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-03,Balaenoptera physalus,Fin whale,baleen whale,206,70,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,249,70,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-04,Balaenoptera physalus,Fin whale,baleen whale,108,32,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,299,86,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-05,Balaenoptera physalus,Fin whale,baleen whale,142,60,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,110,53,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-06,Balaenoptera physalus,Fin whale,baleen whale,102,38,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,192,50,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-07,Balaenoptera physalus,Fin whale,baleen whale,111,33,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,34,9,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-04-08,Balaenoptera physalus,Fin whale,baleen whale,16,6,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-05-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,94,41,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-05-02,Balaenoptera physalus,Fin whale,baleen whale,213,77,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-06-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,32,16,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-06-01,Balaenoptera physalus,Fin whale,baleen whale,457,108,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-07-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,137,99,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-07-03,Balaenoptera physalus,Fin whale,baleen whale,7,4,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-08-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,133,103,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-09-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,57,51,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-09-02,Balaenoptera physalus,Fin whale,baleen whale,56,22,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-10-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,10,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-11-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:ElephantIsland2013Aural,-61.0147,-55.9755,1.0,2013-12-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,77,40,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-01,Balaenoptera physalus,Fin whale,baleen whale,67,40,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,21,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-04,Balaenoptera physalus,Fin whale,baleen whale,46,23,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,47,40,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-07,Balaenoptera physalus,Fin whale,baleen whale,133,60,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,22,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-10,Balaenoptera physalus,Fin whale,baleen whale,210,87,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,20,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-13,Balaenoptera physalus,Fin whale,baleen whale,182,88,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-17,Balaenoptera physalus,Fin whale,baleen whale,33,20,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,93,86,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-20,Balaenoptera physalus,Fin whale,baleen whale,216,80,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,36,34,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-23,Balaenoptera physalus,Fin whale,baleen whale,72,41,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,20,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-01-27,Balaenoptera physalus,Fin whale,baleen whale,49,29,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,29,22,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-02,Balaenoptera physalus,Fin whale,baleen whale,11,7,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,43,36,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-05,Balaenoptera physalus,Fin whale,baleen whale,14,9,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,13,12,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-08,Balaenoptera physalus,Fin whale,baleen whale,52,31,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,26,20,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-12,Balaenoptera physalus,Fin whale,baleen whale,112,50,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,26,22,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-15,Balaenoptera physalus,Fin whale,baleen whale,132,51,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,88,60,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-19,Balaenoptera physalus,Fin whale,baleen whale,84,50,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,93,73,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-22,Balaenoptera physalus,Fin whale,baleen whale,280,108,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,151,105,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-25,Balaenoptera physalus,Fin whale,baleen whale,343,119,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,30,28,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-02-28,Balaenoptera physalus,Fin whale,baleen whale,55,26,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,22,16,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-02,Balaenoptera physalus,Fin whale,baleen whale,108,39,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,11,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-05,Balaenoptera physalus,Fin whale,baleen whale,21,13,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,76,65,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-08,Balaenoptera physalus,Fin whale,baleen whale,136,52,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-12,Balaenoptera physalus,Fin whale,baleen whale,134,49,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-15,Balaenoptera physalus,Fin whale,baleen whale,160,53,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,31,28,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-18,Balaenoptera physalus,Fin whale,baleen whale,174,74,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,30,29,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-21,Balaenoptera physalus,Fin whale,baleen whale,191,78,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,6,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-25,Balaenoptera physalus,Fin whale,baleen whale,428,155,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-03-31,Balaenoptera physalus,Fin whale,baleen whale,263,97,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,16,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-04,Balaenoptera physalus,Fin whale,baleen whale,238,109,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,64,54,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-07,Balaenoptera physalus,Fin whale,baleen whale,236,89,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,72,64,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-10,Balaenoptera physalus,Fin whale,baleen whale,205,89,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,15,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-14,Balaenoptera physalus,Fin whale,baleen whale,416,145,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,13,12,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-17,Balaenoptera physalus,Fin whale,baleen whale,318,126,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,10,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-21,Balaenoptera physalus,Fin whale,baleen whale,501,171,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,18,18,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-24,Balaenoptera physalus,Fin whale,baleen whale,593,182,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-27,Balaenoptera physalus,Fin whale,baleen whale,311,122,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,31,28,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-04-30,Balaenoptera physalus,Fin whale,baleen whale,371,139,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,27,27,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-02,Balaenoptera physalus,Fin whale,baleen whale,361,138,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,51,45,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-05,Balaenoptera physalus,Fin whale,baleen whale,507,199,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,35,33,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-08,Balaenoptera physalus,Fin whale,baleen whale,713,228,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,24,23,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-13,Balaenoptera physalus,Fin whale,baleen whale,483,175,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,32,21,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-16,Balaenoptera physalus,Fin whale,baleen whale,355,112,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,72,51,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-20,Balaenoptera physalus,Fin whale,baleen whale,422,143,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,121,88,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-23,Balaenoptera physalus,Fin whale,baleen whale,90,35,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,53,47,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-26,Balaenoptera physalus,Fin whale,baleen whale,445,135,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,61,44,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-05-29,Balaenoptera physalus,Fin whale,baleen whale,178,67,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,35,31,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-01,Balaenoptera physalus,Fin whale,baleen whale,47,17,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,158,110,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-04,Balaenoptera physalus,Fin whale,baleen whale,212,81,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,140,96,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-07,Balaenoptera physalus,Fin whale,baleen whale,176,72,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-11,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,136,95,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-11,Balaenoptera physalus,Fin whale,baleen whale,173,60,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,57,43,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,176,106,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-19,Balaenoptera physalus,Fin whale,baleen whale,11,5,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,200,123,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,130,83,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-06-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,114,83,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,127,93,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-03,Balaenoptera physalus,Fin whale,baleen whale,16,7,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,165,114,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-06,Balaenoptera physalus,Fin whale,baleen whale,3,1,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,64,53,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,71,54,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-13,Balaenoptera physalus,Fin whale,baleen whale,3,2,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,205,125,
aad,aad:ElephantIsland2014,-61.0147,-55.9755,1.0,2014-07-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,205,118,
