clip,window,species,common_name,tape,orig_sr,duration_s,pad_s,gain_db,split
5601700E,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.743,0.257,-12.56,train
5601700F,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,0.873,1.127,-17.95,train
5601700G,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.613,0.0,9.04,train
5601700H,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.798,0.202,-3.35,train
5601700I,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.17,0.0,13.52,train
5601700J,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.744,0.256,18.92,train
5601700K,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.586,0.414,1.74,train
5601700L,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.196,0.803,-19.74,train
5601700M,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.278,0.722,5.16,train
5601700O,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.775,0.0,-15.09,train
5601700P,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.749,0.251,16.82,train
5601700Q,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.045,0.955,-26.64,train
5601700R,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.756,0.243,13.66,train
5601700S,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,0.921,1.079,10.7,train
5601700T,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.869,0.131,0.5,train
5601700U,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,0.877,1.123,-11.95,train
5601700W,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.911,0.089,16.34,train
5601700X,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.556,0.0,10.57,train
5601700Y,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,3.072,0.0,-17.0,train
5601700Y,1,Eubalaena glacialis,North Atlantic right whale,56017,10200,3.072,0.0,7.55,train
56017010,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.181,0.819,-1.52,train
56017011,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.498,0.501,22.95,train
56017012,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.734,0.266,-4.06,train
56017013,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.453,0.0,3.09,train
56017014,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,2.785,0.0,-3.9,train
56017015,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.364,0.636,-7.51,train
56017016,0,Eubalaena glacialis,North Atlantic right whale,56017,10200,1.179,0.821,6.75,train
56018001,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,1.636,0.363,-14.64,train
56018002,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,3.895,0.0,-25.74,train
56018002,1,Eubalaena glacialis,North Atlantic right whale,56018,8000,3.895,0.0,-22.84,train
56018003,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,1.867,0.133,-16.33,train
56018004,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,2.244,0.0,2.27,train
56018005,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,1.311,0.689,-22.47,train
56018006,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,2.232,0.0,-9.16,train
56018007,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,1.741,0.259,-26.01,train
56018008,0,Eubalaena glacialis,North Atlantic right whale,56018,8000,1.201,0.798,-44.73,train
56025001,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,2.267,0.0,-2.48,train
56025002,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.735,0.265,8.39,train
56025003,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,2.59,0.0,-16.16,train
56025004,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.282,0.718,-10.31,train
56025005,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.168,0.832,-20.97,train
56025006,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.436,0.564,-21.82,train
56025007,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.573,0.426,-5.31,train
56025008,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.735,0.265,-12.18,train
56025009,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,2.902,0.0,-22.1,train
5602500C,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.805,0.195,8.52,train
5602500D,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.832,0.0,-4.93,train
5602500D,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.832,0.0,-4.01,train
5602500E,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.781,0.0,-7.73,train
5602500E,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.781,0.0,-11.4,train
5602500F,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,4.241,0.0,-11.02,train
5602500F,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,4.241,0.0,-18.26,train
5602500F,2,Eubalaena glacialis,North Atlantic right whale,56025,10200,4.241,0.0,-11.4,train
5602500G,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,2.813,0.0,-23.92,train
5602500H,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.12,0.0,-2.36,train
5602500H,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.12,0.0,2.22,train
5602500I,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,0.803,1.196,-20.94,train
5602500J,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.999,0.001,6.25,train
5602500K,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.518,0.0,4.05,train
5602500K,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.518,0.0,-19.78,train
5602500L,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.906,0.0,-8.05,train
5602500L,1,Eubalaena glacialis,North Atlantic right whale,56025,10200,3.906,0.0,13.32,train
5602500N,0,Eubalaena glacialis,North Atlantic right whale,56025,10200,1.803,0.197,10.27,train
56026001,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,1.579,0.421,-12.6,train
56026002,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.568,0.0,3.17,train
56026002,1,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.568,0.0,-13.66,train
56026002,2,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.568,0.0,-20.91,train
56026003,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,3.284,0.0,4.46,train
56026003,1,Eubalaena glacialis,North Atlantic right whale,56026,10200,3.284,0.0,-2.84,train
56026004,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,1.585,0.415,-25.16,train
56026006,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.179,0.0,-3.91,train
56026006,1,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.179,0.0,-10.42,train
56026006,2,Eubalaena glacialis,North Atlantic right whale,56026,10200,4.179,0.0,6.03,train
56026007,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,2.851,0.0,8.03,train
56026008,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,1.367,0.633,-5.56,train
56026009,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,3.028,0.0,-22.25,train
56026009,1,Eubalaena glacialis,North Atlantic right whale,56026,10200,3.028,0.0,-0.25,train
5602600A,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,2.695,0.0,-8.85,train
5602600B,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,2.534,0.0,1.24,train
5602600C,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,2.0,0.0,-1.72,train
5602600E,0,Eubalaena glacialis,North Atlantic right whale,56026,10200,0.81,1.19,0.73,train
56028001,0,Eubalaena glacialis,North Atlantic right whale,56028,10200,2.068,0.0,-14.05,train
56028002,0,Eubalaena glacialis,North Atlantic right whale,56028,10200,1.832,0.168,-17.6,train
56068001,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,2.836,0.0,-19.38,train
56068002,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.874,1.125,3.77,train
56068003,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.874,1.125,6.15,train
56068004,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.092,0.907,3.97,train
56068005,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,2.283,0.0,-18.53,train
56068006,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.947,1.053,10.86,train
56068007,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.969,0.031,1.89,train
56068008,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.935,1.065,-26.46,train
56068009,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.015,0.985,-17.14,train
5606800A,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.09,0.91,-20.05,train
5606800B,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.93,1.069,-2.39,train
5606800C,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.263,0.737,-13.46,train
5606800D,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.87,0.13,-24.77,train
5606800E,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.935,1.065,-17.56,train
5606800H,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.078,0.921,-18.08,train
5606800I,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.24,0.76,-15.55,train
5606800J,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.216,0.783,-25.21,train
5606800L,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.315,0.685,-23.56,train
5606800N,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.933,1.067,-20.03,train
5606800O,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.418,0.582,-20.23,train
5606800P,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.94,1.06,-26.27,train
5606800Q,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.94,1.06,-26.37,train
5606800R,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.134,0.866,-2.33,train
5606800S,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.212,0.788,-15.22,train
5606800T,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.059,0.941,-22.27,train
5606800U,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.879,1.121,-16.11,train
5606800V,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.163,0.838,-20.33,train
5606800W,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.01,0.99,-2.28,train
5606800X,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.902,1.097,-20.82,train
5606800Y,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.038,0.962,-29.2,train
56068010,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.195,0.804,-19.99,train
56068011,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.884,1.116,-7.59,train
56068013,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.003,0.997,-3.0,train
56068014,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,0.982,1.018,10.73,train
56068015,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.02,0.98,-0.36,train
56068016,0,Eubalaena glacialis,North Atlantic right whale,56068,2560,1.043,0.957,8.47,train
58018001,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.089,0.0,13.36,test
58018002,0,Megaptera novaeangliae,Humpback whale,58018,10000,1.139,0.862,-24.0,test
58018003,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.691,0.0,-1.91,test
58018004,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.729,0.0,-17.07,test
58018005,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.474,0.0,-16.81,test
58018006,0,Megaptera novaeangliae,Humpback whale,58018,10000,1.054,0.946,-31.33,test
58018007,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.709,0.0,0.43,test
58018008,0,Megaptera novaeangliae,Humpback whale,58018,10000,2.802,0.0,-13.48,test
58018009,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.304,0.0,0.25,test
58018009,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.304,0.0,-16.88,test
58018009,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.304,0.0,-24.8,test
5801800A,0,Megaptera novaeangliae,Humpback whale,58018,10000,1.002,0.998,-21.73,test
5801800B,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.283,0.0,12.41,test
5801800B,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.283,0.0,-13.59,test
5801800B,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.283,0.0,-21.54,test
5801800C,0,Megaptera novaeangliae,Humpback whale,58018,10000,5.753,0.0,2.26,test
5801800C,1,Megaptera novaeangliae,Humpback whale,58018,10000,5.753,0.0,-9.29,test
5801800C,2,Megaptera novaeangliae,Humpback whale,58018,10000,5.753,0.0,9.04,test
5801800C,3,Megaptera novaeangliae,Humpback whale,58018,10000,5.753,0.0,-2.66,test
5801800D,0,Megaptera novaeangliae,Humpback whale,58018,10000,3.659,0.0,-34.92,test
5801800D,1,Megaptera novaeangliae,Humpback whale,58018,10000,3.659,0.0,-16.7,test
5801800E,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.784,0.0,10.46,test
5801800E,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.784,0.0,-20.0,test
5801800E,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.784,0.0,11.07,test
5801800E,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.784,0.0,-21.38,test
5801800E,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.784,0.0,-12.86,test
5801800F,0,Megaptera novaeangliae,Humpback whale,58018,10000,3.189,0.0,-9.88,test
5801800F,1,Megaptera novaeangliae,Humpback whale,58018,10000,3.189,0.0,-14.68,test
5801800G,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.152,0.0,4.62,test
5801800G,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.152,0.0,-2.78,test
5801800G,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.152,0.0,-11.27,test
5801800H,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.306,0.0,-18.27,test
5801800H,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.306,0.0,-13.68,test
5801800H,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.306,0.0,-16.64,test
5801800I,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.914,0.0,8.97,test
5801800I,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.914,0.0,-20.98,test
5801800I,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.914,0.0,5.58,test
5801800J,0,Megaptera novaeangliae,Humpback whale,58018,10000,9.36,0.0,-8.47,test
5801800J,1,Megaptera novaeangliae,Humpback whale,58018,10000,9.36,0.0,-27.79,test
5801800J,2,Megaptera novaeangliae,Humpback whale,58018,10000,9.36,0.0,-16.95,test
5801800J,3,Megaptera novaeangliae,Humpback whale,58018,10000,9.36,0.0,-16.66,test
5801800J,4,Megaptera novaeangliae,Humpback whale,58018,10000,9.36,0.0,1.04,test
5801800K,0,Megaptera novaeangliae,Humpback whale,58018,10000,9.781,0.0,-11.26,test
5801800K,1,Megaptera novaeangliae,Humpback whale,58018,10000,9.781,0.0,-30.88,test
5801800K,2,Megaptera novaeangliae,Humpback whale,58018,10000,9.781,0.0,-4.68,test
5801800K,3,Megaptera novaeangliae,Humpback whale,58018,10000,9.781,0.0,-22.49,test
5801800K,4,Megaptera novaeangliae,Humpback whale,58018,10000,9.781,0.0,-12.61,test
5801800L,0,Megaptera novaeangliae,Humpback whale,58018,10000,9.594,0.0,-12.2,test
5801800L,1,Megaptera novaeangliae,Humpback whale,58018,10000,9.594,0.0,-1.88,test
5801800L,2,Megaptera novaeangliae,Humpback whale,58018,10000,9.594,0.0,9.21,test
5801800L,3,Megaptera novaeangliae,Humpback whale,58018,10000,9.594,0.0,1.86,test
5801800L,4,Megaptera novaeangliae,Humpback whale,58018,10000,9.594,0.0,-18.75,test
5801800M,0,Megaptera novaeangliae,Humpback whale,58018,10000,9.747,0.0,5.09,test
5801800M,1,Megaptera novaeangliae,Humpback whale,58018,10000,9.747,0.0,-22.49,test
5801800M,2,Megaptera novaeangliae,Humpback whale,58018,10000,9.747,0.0,-21.27,test
5801800M,3,Megaptera novaeangliae,Humpback whale,58018,10000,9.747,0.0,-14.33,test
5801800M,4,Megaptera novaeangliae,Humpback whale,58018,10000,9.747,0.0,-13.5,test
5801800N,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-20.24,test
5801800N,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-8.76,test
5801800N,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-27.93,test
5801800N,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-20.13,test
5801800N,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-17.23,test
5801800O,0,Megaptera novaeangliae,Humpback whale,58018,10000,3.744,0.0,-17.24,test
5801800O,1,Megaptera novaeangliae,Humpback whale,58018,10000,3.744,0.0,-26.37,test
5801800P,0,Megaptera novaeangliae,Humpback whale,58018,10000,5.242,0.0,-24.58,test
5801800P,1,Megaptera novaeangliae,Humpback whale,58018,10000,5.242,0.0,-13.12,test
5801800P,2,Megaptera novaeangliae,Humpback whale,58018,10000,5.242,0.0,13.17,test
5801800P,3,Megaptera novaeangliae,Humpback whale,58018,10000,5.242,0.0,-23.5,test
5801800R,0,Megaptera novaeangliae,Humpback whale,58018,10000,5.944,0.0,-18.33,test
5801800R,1,Megaptera novaeangliae,Humpback whale,58018,10000,5.944,0.0,-3.55,test
5801800R,2,Megaptera novaeangliae,Humpback whale,58018,10000,5.944,0.0,-18.94,test
5801800R,3,Megaptera novaeangliae,Humpback whale,58018,10000,5.944,0.0,9.64,test
5801800S,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-1.48,test
5801800S,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-6.33,test
5801800S,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-3.75,test
5801800S,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-18.04,test
5801800S,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,10.93,test
5801800T,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.552,0.0,-21.93,test
5801800T,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.552,0.0,-22.35,test
5801800T,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.552,0.0,-16.58,test
5801800T,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.552,0.0,-3.11,test
5801800T,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.552,0.0,6.91,test
5801800U,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.505,0.0,-7.35,test
5801800U,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.505,0.0,-1.59,test
5801800U,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.505,0.0,-8.41,test
5801800U,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.505,0.0,-4.75,test
5801800U,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.505,0.0,-9.28,test
5801800V,0,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-34.06,test
5801800V,1,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-23.31,test
5801800V,2,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-11.22,test
5801800V,3,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-8.79,test
5801800V,4,Megaptera novaeangliae,Humpback whale,58018,10000,6.037,0.0,-9.0,test
5801800W,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.259,0.0,7.0,test
5801800W,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.259,0.0,-8.64,test
5801800W,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.259,0.0,9.78,test
5801800X,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.633,0.0,-9.35,test
5801800X,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.633,0.0,-17.92,test
5801800X,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.633,0.0,20.61,test
5801800Y,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.586,0.0,3.75,test
5801800Y,1,Megaptera novaeangliae,Humpback whale,58018,10000,4.586,0.0,-2.37,test
5801800Y,2,Megaptera novaeangliae,Humpback whale,58018,10000,4.586,0.0,4.3,test
5801800Z,0,Megaptera novaeangliae,Humpback whale,58018,10000,4.306,0.0,-19.13,test
